id,name,quality,effect,craftable,price,exist
31098, 'Telefragger Toque', '5', 'Cloud 9',1,1105.76, '4'
31098, 'Telefragger Toque', '5', 'Gravelly Ghoul',1,2073.3, 'sorry :('
31098, 'Telefragger Toque', '5', 'Refragmenting Reality',1,1036.65, '11'
31098, 'Telefragger Toque', '5', 'Genus Plasmos',1,2211.52, 'sorry :('
31098, 'Telefragger Toque', '5', 'Burning Flames',1,3109.95, '4'
31098, 'Telefragger Toque', '6',0,1,4.11, '7447'
31098, 'Telefragger Toque', '11',0,1,9.88, '1075'
31099, 'Pocket-Medes', '6',0,1,4, '14470'
31099, 'Pocket-Medes', '11',0,1,5.55, '3185'
31100, 'Spiky Viking', '5', 'Defragmenting Reality',1,552.88, '46'
31100, 'Spiky Viking', '5', 'Sparkling Lights',1,691.1, '88'
31100, 'Spiky Viking', '5', 'Snowfallen',1,1313.09, '34'
31100, 'Spiky Viking', '5', 'Snowblinded',1,760.21, '57'
31100, 'Spiky Viking', '5', 'Frozen Icefall',1,1243.98, '108'
31100, 'Spiky Viking', '5', 'Burning Flames',1,2557.07, '12'
31100, 'Spiky Viking', '5', 'Purple Energy',1,1313.09, '18'
31100, 'Spiky Viking', '5', 'Stormy Storm',1,518.325, '13'
31100, 'Spiky Viking', '5', 'Orbiting Fire',1,449.215, '9'
31100, 'Spiky Viking', '5', 'Steaming',1,552.88, '11'
31100, 'Spiky Viking', '5', 'Fragmented Quarks',1,967.54, '22'
31100, 'Spiky Viking', '5', 'Searing Plasma',1,483.77, '12'
31100, 'Spiky Viking', '5', 'Fragmented Photons',1,1658.64, '29'
31100, 'Spiky Viking', '5', 'Purple Confetti',1,483.77, '13'
31100, 'Spiky Viking', '5', 'Pyroland Daydream',1,552.88, '74'
31100, 'Spiky Viking', '5', 'Fragmenting Reality',1,552.88, '40'
31100, 'Spiky Viking', '5', 'Green Energy',1,1036.65, '10'
31100, 'Spiky Viking', '5', 'Cloud 9',1,483.77, '10'
31100, 'Spiky Viking', '5', 'Fragmented Gluons',1,967.54, '28'
31100, 'Spiky Viking', '5', 'Serenus Lumen',1,2073.3, 'sorry :('
31100, 'Spiky Viking', '5', 'Green Giggler',1,1313.09, 'sorry :('
31100, 'Spiky Viking', '5', 'Pyroland Nightmare',1,621.99, '8'
31100, 'Spiky Viking', '5', 'Vexed Volcanics',1,2971.73, 'sorry :('
31100, 'Spiky Viking', '5', 'Circling Heart',1,691.1, '15'
31100, 'Spiky Viking', '5', 'Orbiting Planets',1,587.435, '10'
31100, 'Spiky Viking', '5', 'Vivid Plasma',1,621.99, '14'
31100, 'Spiky Viking', '5', 'Kill-a-Watt',1,760.21, '17'
31100, 'Spiky Viking', '5', 'Genus Plasmos',1,2073.3, 'sorry :('
31100, 'Spiky Viking', '5', 'Green Confetti',1,760.21, '14'
31100, 'Spiky Viking', '5', 'Phantom Crown',1,1727.75, '2'
31100, 'Spiky Viking', '6',0,1,4, '13748'
31100, 'Spiky Viking', '11',0,1,5.11, '3039'
31101, 'Missing Piece', '5', 'Fragmenting Reality',1,967.54, '33'
31101, 'Missing Piece', '5', 'Fragmented Quarks',1,2073.3, '33'
31101, 'Missing Piece', '5', 'Haunted Ghosts',1,1313.09, '12'
31101, 'Missing Piece', '5', 'Scorching Flames',1,2764.4, '23'
31101, 'Missing Piece', '5', 'Fragmented Photons',1,2626.18, '36'
31101, 'Missing Piece', '5', 'Snowfallen',1,1589.53, '33'
31101, 'Missing Piece', '5', 'Disco Beat Down',1,1036.65, '14'
31101, 'Missing Piece', '5', 'Burning Flames',1,2557.07, '19'
31101, 'Missing Piece', '5', 'Smoking',1,483.77, '15'
31101, 'Missing Piece', '5', 'Purple Confetti',1,483.77, '13'
31101, 'Missing Piece', '5', 'Vivid Plasma',1,967.54, '15'
31101, 'Missing Piece', '5', 'Cloud 9',1,1243.98, '16'
31101, 'Missing Piece', '5', 'Orbiting Fire',1,691.1, '10'
31101, 'Missing Piece', '5', 'Circling Heart',1,1520.42, '15'
31101, 'Missing Piece', '5', 'Pyroland Daydream',1,898.43, '71'
31101, 'Missing Piece', '5', 'Searing Plasma',1,829.32, '21'
31101, 'Missing Piece', '5', 'Sunbeams',1,2211.52, '19'
31101, 'Missing Piece', '5', 'Fragmented Gluons',1,1382.2, '38'
31101, 'Missing Piece', '5', 'Snowblinded',1,621.99, '59'
31101, 'Missing Piece', '5', 'Purple Energy',1,2211.52, '15'
31101, 'Missing Piece', '5', 'Sparkling Lights',1,760.21, '104'
31101, 'Missing Piece', '5', 'Frozen Icefall',1,1935.08, '99'
31101, 'Missing Piece', '5',Nuts n' Bolts,1,656.545, '15'
31101, 'Missing Piece', '5', 'Stormy Storm',1,552.88, '13'
31101, 'Missing Piece', '5', 'Dead Presidents',1,587.435, '11'
31101, 'Missing Piece', '5', 'Laugh-O-Lantern',1,1658.64, '2'
31101, 'Missing Piece', '5', 'Gravelly Ghoul',1,2073.3, 'sorry :('
31101, 'Missing Piece', '5', 'Distant Dream',1,2418.85, '2'
31101, 'Missing Piece', '5', 'Divine Desire',1,2211.52, 'sorry :('
31101, 'Missing Piece', '5', 'Pyroland Nightmare',1,1174.87, '4'
31101, 'Missing Piece', '5', 'Pale Nimbus',1,1382.2, '2'
31101, 'Missing Piece', '5', 'Circling TF Logo',1,621.99, '22'
31101, 'Missing Piece', '5', 'Genus Plasmos',1,1520.42, 'sorry :('
31101, 'Missing Piece', '5', 'Green Giggler',1,2142.41, '3'
31101, 'Missing Piece', '5', 'Kill-a-Watt',1,691.1, '11'
31101, 'Missing Piece', '5', 'Circling Peace Sign',1,898.43, '7'
31101, 'Missing Piece', '5', 'Bubbling',1,760.21, '8'
31101, 'Missing Piece', '5', 'Orbiting Planets',1,552.88, '10'
31101, 'Missing Piece', '5', 'Pumpkin Moon',1,6911, '5'
31101, 'Missing Piece', '5', 'Festive Lights',1,2418.85, '2'
31101, 'Missing Piece', '5', 'Polar Forecast',1,1105.76, '4'
31101, 'Missing Piece', '5', 'Holiday Horns',1,3455.5, 'sorry :('
31101, 'Missing Piece', '5', 'Violent Wintertide',1,1520.42, 'sorry :('
31101, 'Missing Piece', '6',0,1,4, '15237'
31101, 'Missing Piece', '11',0,1,4.66, '3365'
31102, 'Mislaid Sweater', '6',0,1,11.77, '10481'
31102, 'Mislaid Sweater', '11',0,1,31.77, '1535'
31103, 'Hypno-eyes', '6',0,1,1299.268, '1569'
31103, 'Hypno-eyes', '11',0,1,4008.38, '203'
31104, 'Breadcrab', '5', 'Verdatica',1,39392.7, '3'
31104, 'Breadcrab', '5', 'Haunted Ghosts',1,24188.5, 'sorry :('
31104, 'Breadcrab', '5', 'Pumpkin Party',1,24672.27, '2'
31104, 'Breadcrab', '5', 'Blizzardy Storm',1,13822, 'sorry :('
31104, 'Breadcrab', '5', 'Kill-a-Watt',1,7947.65, 'sorry :('
31104, 'Breadcrab', '5', 'Circling Heart',1,12439.8, 'sorry :('
31104, 'Breadcrab', '5', 'Aces High',1,8984.3, '2'
31104, 'Breadcrab', '5', 'Wandering Wisps',1,10090.06, '5'
31104, 'Breadcrab', '5', 'Smoldering Spirits',1,20733, 'sorry :('
31104, 'Breadcrab', '5', 'Stormy Storm',1,13822, '2'
31104, 'Breadcrab', '5', 'Bee Swarm',1,7947.65, '11'
31104, 'Breadcrab', '6',0,1,414.66, '1241'
31104, 'Breadcrab', '11',0,1,898.43, '168'
31105, 'Loaf Loafers', '6',0,1,100.2095, '2461'
31105, 'Loaf Loafers', '11',0,1,304.084, '342'
31106, 'Sophisticated Smoker', '5', 'Steaming',1,2418.85, '19'
31106, 'Sophisticated Smoker', '5', 'Circling TF Logo',1,1658.64, '13'
31106, 'Sophisticated Smoker', '5', 'Chromatica',1,8984.3, '28'
31106, 'Sophisticated Smoker', '5', 'Circling Peace Sign',1,1174.87, '15'
31106, 'Sophisticated Smoker', '5', 'Purple Confetti',1,1243.98, '14'
31106, 'Sophisticated Smoker', '5', 'Miami Nights',1,2349.74, '11'
31106, 'Sophisticated Smoker', '5', 'Orbiting Fire',1,1243.98, '16'
31106, 'Sophisticated Smoker', '5', 'Massed Flies',1,1036.65, '8'
31106, 'Sophisticated Smoker', '5',Nuts n' Bolts,1,1105.76, '5'
31106, 'Sophisticated Smoker', '5', 'Laugh-O-Lantern',1,5183.25, 'sorry :('
31106, 'Sophisticated Smoker', '5', 'Wandering Wisps',1,2004.19, '27'
31106, 'Sophisticated Smoker', '5', 'Pumpkin Party',1,3109.95, '3'
31106, 'Sophisticated Smoker', '5', 'Haunted Ghosts',1,2695.29, '14'
31106, 'Sophisticated Smoker', '5', 'Vivid Plasma',1,2280.63, '16'
31106, 'Sophisticated Smoker', '5', 'Burning Flames',1,8984.3, '17'
31106, 'Sophisticated Smoker', '5', 'Purple Energy',1,4906.81, '17'
31106, 'Sophisticated Smoker', '5', 'Kill-a-Watt',1,1589.53, '10'
31106, 'Sophisticated Smoker', '5', 'Cloud 9',1,2902.62, '16'
31106, 'Sophisticated Smoker', '5', 'Smoldering Spirits',1,1727.75, '28'
31106, 'Sophisticated Smoker', '5', 'Disco Beat Down',1,3801.05, '15'
31106, 'Sophisticated Smoker', '5', 'Bee Swarm',1,1036.65, '75'
31106, 'Sophisticated Smoker', '5', 'Stormy Storm',1,1658.64, '15'
31106, 'Sophisticated Smoker', '5', 'Green Confetti',1,1243.98, '16'
31106, 'Sophisticated Smoker', '5', 'Sunbeams',1,7602.1, '20'
31106, 'Sophisticated Smoker', '5', 'Blizzardy Storm',1,2142.41, '9'
31106, 'Sophisticated Smoker', '5', 'Smoking',1,1727.75, '14'
31106, 'Sophisticated Smoker', '5', 'Bubbling',1,967.54, '11'
31106, 'Sophisticated Smoker', '5', 'Searing Plasma',1,2695.29, '8'
31106, 'Sophisticated Smoker', '5', 'Aces High',1,1382.2, '13'
31106, 'Sophisticated Smoker', '5', 'Green Giggler',1,5183.25, '2'
31106, 'Sophisticated Smoker', '5', 'Vexed Volcanics',1,7256.55, 'sorry :('
31106, 'Sophisticated Smoker', '5', 'Kaleidoscope',1,3939.27, '92'
31106, 'Sophisticated Smoker', '5', 'Terror-Watt',1,1589.53, '13'
31106, 'Sophisticated Smoker', '5', 'Genus Plasmos',1,6911, '2'
31106, 'Sophisticated Smoker', '5', 'Scorching Flames',1,10020.95, '15'
31106, 'Sophisticated Smoker', '5', 'Verdatica',1,7256.55, '27'
31106, 'Sophisticated Smoker', '5', 'Orbiting Planets',1,1520.42, '11'
31106, 'Sophisticated Smoker', '5', 'Gravelly Ghoul',1,5528.8, '2'
31106, 'Sophisticated Smoker', '5', 'Prismatica',1,6012.57, '24'
31106, 'Sophisticated Smoker', '5', 'Lavender Landfall',1,9675.4, 'sorry :('
31106, 'Sophisticated Smoker', '5', 'Frozen Fractals',1,9675.4, '3'
31106, 'Sophisticated Smoker', '5', 'Infernal Wraith',1,5183.25, 'sorry :('
31106, 'Sophisticated Smoker', '5', 'Spiraling Lights',1,3801.05, '3'
31106, 'Sophisticated Smoker', '5', 'Aromatica',1,6081.68, '29'
31106, 'Sophisticated Smoker', '5', 'Sparkling Spruce',1,4146.6, 'sorry :('
31106, 'Sophisticated Smoker', '5', 'Energetic Haunter',1,3109.95, 'sorry :('
31106, 'Sophisticated Smoker', '5', 'Pumpkin Moon',1,40083.8, 'sorry :('
31106, 'Sophisticated Smoker', '6',0,1,15.22, '17326'
31106, 'Sophisticated Smoker', '11',0,1,31.11, '2586'
31107, 'Flamehawk', '5', 'Chromatica',1,8984.3, '2'
31107, 'Flamehawk', '5', 'Orbiting Fire',1,1451.31, 'sorry :('
31107, 'Flamehawk', '5', 'Aromatica',1,12094.25, '2'
31107, 'Flamehawk', '5', 'Verdatica',1,9675.4, '2'
31107, 'Flamehawk', '5', 'Bee Swarm',1,1451.31, '13'
31107, 'Flamehawk', '5', 'Purple Energy',1,6565.45, '3'
31107, 'Flamehawk', '5', 'Burning Flames',1,13822, '3'
31107, 'Flamehawk', '5', 'Smoldering Spirits',1,3317.28, '2'
31107, 'Flamehawk', '5', 'Glittering Juniper',1,3455.5, 'sorry :('
31107, 'Flamehawk', '5', 'Sparkling Spruce',1,7947.65, 'sorry :('
31107, 'Flamehawk', '6',0,1,89.843, '1358'
31107, 'Flamehawk', '11',0,1,342.0945, '173'
31108, 'Fire Fighter', '5', 'Burning Flames',1,12094.25, '10'
31108, 'Fire Fighter', '5', 'Green Confetti',1,1174.87, '8'
31108, 'Fire Fighter', '5', 'Dead Presidents',1,621.99, '10'
31108, 'Fire Fighter', '5', 'Cloud 9',1,1036.65, '16'
31108, 'Fire Fighter', '5', 'Circling TF Logo',1,1313.09, '12'
31108, 'Fire Fighter', '5', 'Scorching Flames',1,5874.35, '6'
31108, 'Fire Fighter', '5', 'Prismatica',1,2557.07, '23'
31108, 'Fire Fighter', '5', 'Green Giggler',1,3801.05, '3'
31108, 'Fire Fighter', '5', 'Gourdian Angel',1,1036.65, '8'
31108, 'Fire Fighter', '5', 'Green Energy',1,2349.74, '17'
31108, 'Fire Fighter', '5', 'Smoldering Spirits',1,2211.52, '17'
31108, 'Fire Fighter', '5', 'Stormy Storm',1,1313.09, '12'
31108, 'Fire Fighter', '5', 'Disco Beat Down',1,1865.97, '17'
31108, 'Fire Fighter', '5', 'Haunted Ghosts',1,1727.75, '9'
31108, 'Fire Fighter', '5', 'Kaleidoscope',1,2211.52, '92'
31108, 'Fire Fighter', '5', 'Plum Prankster',1,2280.63, '5'
31108, 'Fire Fighter', '5', 'Steaming',1,898.43, '9'
31108, 'Fire Fighter', '5', 'Purple Energy',1,2764.4, '13'
31108, 'Fire Fighter', '5', 'Chromatica',1,4284.82, '28'
31108, 'Fire Fighter', '5', 'Aromatica',1,3593.72, '29'
31108, 'Fire Fighter', '5', 'Circling Peace Sign',1,1036.65, '15'
31108, 'Fire Fighter', '5', 'Mirthful Mistletoe',1,1174.87, '3'
31108, 'Fire Fighter', '5', 'Smoking',1,1313.09, '8'
31108, 'Fire Fighter', '5', 'Vivid Plasma',1,2418.85, '16'
31108, 'Fire Fighter', '5', 'Searing Plasma',1,1796.86, '16'
31108, 'Fire Fighter', '5', 'Gravelly Ghoul',1,4146.6, '5'
31108, 'Fire Fighter', '5', 'Pyroland Nightmare',1,2349.74, 'sorry :('
31108, 'Fire Fighter', '5', 'Kill-a-Watt',1,1313.09, '12'
31108, 'Fire Fighter', '5', 'Vexed Volcanics',1,5874.35, '2'
31108, 'Fire Fighter', '5', 'Frozen Fractals',1,2349.74, '2'
31108, 'Fire Fighter', '5', 'Purple Confetti',1,829.32, '10'
31108, 'Fire Fighter', '5', 'Miami Nights',1,1727.75, '15'
31108, 'Fire Fighter', '5', 'Pumpkin Party',1,1935.08, '9'
31108, 'Fire Fighter', '5', 'Energetic Haunter',1,1451.31, '2'
31108, 'Fire Fighter', '5', 'Shining Stag',1,6634.56, 'sorry :('
31108, 'Fire Fighter', '5', 'Sunbeams',1,2626.18, '19'
31108, 'Fire Fighter', '5', 'Hospitable Festivity',1,2073.3, 'sorry :('
31108, 'Fire Fighter', '5', 'Stardust Pathway',1,2418.85, 'sorry :('
31108, 'Fire Fighter', '5', 'Frisky Fireflies',1,1036.65, '34'
31108, 'Fire Fighter', '5', 'Pumpkin Moon',1,16586.4, 'sorry :('
31108, 'Fire Fighter', '6',0,1,5, '15839'
31108, 'Fire Fighter', '11',0,1,11.44, '2554'
31109, 'Crabe de Chapeau', '5', 'Vivid Plasma',1,760.21, '7'
31109, 'Crabe de Chapeau', '5', 'Searing Plasma',1,898.43, '13'
31109, 'Crabe de Chapeau', '5', 'Bubbling',1,829.32, '11'
31109, 'Crabe de Chapeau', '5', 'Frisky Fireflies',1,691.1, '22'
31109, 'Crabe de Chapeau', '5', 'Smoldering Spirits',1,967.54, '13'
31109, 'Crabe de Chapeau', '5', 'Pyroland Nightmare',1,2073.3, '3'
31109, 'Crabe de Chapeau', '5', 'Kill-a-Watt',1,898.43, '10'
31109, 'Crabe de Chapeau', '5', 'Haunted Ghosts',1,760.21, '14'
31109, 'Crabe de Chapeau', '5', 'Circling Peace Sign',1,621.99, '9'
31109, 'Crabe de Chapeau', '5', 'Terror-Watt',1,691.1, '10'
31109, 'Crabe de Chapeau', '5', 'Disco Beat Down',1,898.43, '11'
31109, 'Crabe de Chapeau', '5', 'Green Energy',1,1243.98, '13'
31109, 'Crabe de Chapeau', '5', 'Laugh-O-Lantern',1,1520.42, '3'
31109, 'Crabe de Chapeau', '5', 'Kaleidoscope',1,1243.98, '97'
31109, 'Crabe de Chapeau', '5', 'Cloud 9',1,1036.65, '15'
31109, 'Crabe de Chapeau', '5', 'Pumpkin Party',1,1105.76, '8'
31109, 'Crabe de Chapeau', '5', 'Circling TF Logo',1,691.1, '8'
31109, 'Crabe de Chapeau', '5', 'Purple Energy',1,1451.31, '10'
31109, 'Crabe de Chapeau', '5',Nuts n' Bolts,1,552.88, '12'
31109, 'Crabe de Chapeau', '5', 'Miami Nights',1,691.1, '11'
31109, 'Crabe de Chapeau', '5', 'Blizzardy Storm',1,691.1, '9'
31109, 'Crabe de Chapeau', '5', 'Violent Wintertide',1,2764.4, 'sorry :('
31109, 'Crabe de Chapeau', '5', 'Massed Flies',1,587.435, '11'
31109, 'Crabe de Chapeau', '5', 'Orbiting Planets',1,621.99, '9'
31109, 'Crabe de Chapeau', '5', 'Prismatica',1,1658.64, '25'
31109, 'Crabe de Chapeau', '5', 'Divine Desire',1,2626.18, '2'
31109, 'Crabe de Chapeau', '5', 'Steaming',1,483.77, '11'
31109, 'Crabe de Chapeau', '5', 'Aromatica',1,1658.64, '21'
31109, 'Crabe de Chapeau', '5', 'Sunbeams',1,2073.3, '11'
31109, 'Crabe de Chapeau', '5', 'Burning Flames',1,3801.05, '13'
31109, 'Crabe de Chapeau', '5', 'Bee Swarm',1,621.99, '81'
31109, 'Crabe de Chapeau', '5', 'Restless Wraiths',1,2764.4, 'sorry :('
31109, 'Crabe de Chapeau', '5', 'Wandering Wisps',1,1036.65, '45'
31109, 'Crabe de Chapeau', '5', 'Chromatica',1,2211.52, '21'
31109, 'Crabe de Chapeau', '5', 'Viridescent Peeper',1,3870.16, '2'
31109, 'Crabe de Chapeau', '6',0,1,4.11, '14027'
31109, 'Crabe de Chapeau', '11',0,1,8.33, '2556'
31110,Bird's Eye Viewer, '6',0,1,12.33, '5455'
31110,Bird's Eye Viewer, '11',0,1,41.33, '835'
31111, 'Hawk Warrior', '5', 'Chromatica',1,11403.15, '3'
31111, 'Hawk Warrior', '5', 'Prismatica',1,6219.9, '2'
31111, 'Hawk Warrior', '5',Nuts n' Bolts,1,2073.3, 'sorry :('
31111, 'Hawk Warrior', '5', 'Cloud 9',1,2557.07, 'sorry :('
31111, 'Hawk Warrior', '5', 'Smoldering Spirits',1,3455.5, '5'
31111, 'Hawk Warrior', '5', 'Terror-Watt',1,2418.85, '2'
31111, 'Hawk Warrior', '5', 'Green Energy',1,3939.27, '4'
31111, 'Hawk Warrior', '5', 'Circling Peace Sign',1,1865.97, 'sorry :('
31111, 'Hawk Warrior', '5', 'Miami Nights',1,2349.74, '4'
31111, 'Hawk Warrior', '6',0,1,86.3875, '1415'
31111, 'Hawk Warrior', '11',0,1,293.7175, '178'
31112, 'Bazaar Bauble', '5', 'Massed Flies',1,483.77, '15'
31112, 'Bazaar Bauble', '5', 'Dead Presidents',1,449.215, '9'
31112, 'Bazaar Bauble', '5', 'Scorching Flames',1,1865.97, '9'
31112, 'Bazaar Bauble', '5', 'Prismatica',1,1451.31, '28'
31112, 'Bazaar Bauble', '5', 'Vivid Plasma',1,483.77, '12'
31112, 'Bazaar Bauble', '5', 'Circling TF Logo',1,760.21, '11'
31112, 'Bazaar Bauble', '5', 'Bee Swarm',1,483.77, '93'
31112, 'Bazaar Bauble', '5', 'Serenus Lumen',1,1727.75, 'sorry :('
31112, 'Bazaar Bauble', '5', 'Smoking',1,449.215, '12'
31112, 'Bazaar Bauble', '5', 'Circling Peace Sign',1,483.77, '11'
31112, 'Bazaar Bauble', '5', 'Disco Beat Down',1,621.99, '11'
31112, 'Bazaar Bauble', '5', 'Burning Flames',1,2695.29, '15'
31112, 'Bazaar Bauble', '5', 'Green Giggler',1,1243.98, '2'
31112, 'Bazaar Bauble', '5', 'Bubbling',1,483.77, '8'
31112, 'Bazaar Bauble', '5', 'Green Confetti',1,483.77, '9'
31112, 'Bazaar Bauble', '5', 'Pyroland Nightmare',1,518.325, '9'
31112, 'Bazaar Bauble', '5', 'Miami Nights',1,552.88, '14'
31112, 'Bazaar Bauble', '5', 'Purple Confetti',1,587.435, '10'
31112, 'Bazaar Bauble', '5', 'Aromatica',1,1520.42, '31'
31112, 'Bazaar Bauble', '5', 'Haunted Ghosts',1,552.88, '10'
31112, 'Bazaar Bauble', '5', 'Shrieking Shades',1,3801.05, 'sorry :('
31112, 'Bazaar Bauble', '5', 'Viridescent Peeper',1,2280.63, 'sorry :('
31112, 'Bazaar Bauble', '5', 'Terror-Watt',1,587.435, '12'
31112, 'Bazaar Bauble', '5', 'Circling Heart',1,691.1, '9'
31112, 'Bazaar Bauble', '5', 'Searing Plasma',1,760.21, '9'
31112, 'Bazaar Bauble', '5', 'Energetic Haunter',1,1105.76, 'sorry :('
31112, 'Bazaar Bauble', '5', 'Hospitable Festivity',1,1658.64, 'sorry :('
31112, 'Bazaar Bauble', '5', 'Smissmas Tree',1,1520.42, 'sorry :('
31112, 'Bazaar Bauble', '6',0,1,4, '8201'
31112, 'Bazaar Bauble', '11',0,1,4.11, '1819'
31113, 'Breach and Bomb', '5', 'Circling Heart',1,2004.19, '10'
31113, 'Breach and Bomb', '5', 'Pumpkin Party',1,3731.94, '2'
31113, 'Breach and Bomb', '5', 'Burning Flames',1,7463.88, '10'
31113, 'Breach and Bomb', '5', 'Kaleidoscope',1,3524.61, '56'
31113, 'Breach and Bomb', '5', 'Scorching Flames',1,7325.66, '10'
31113, 'Breach and Bomb', '5', 'Terror-Watt',1,1174.87, '8'
31113, 'Breach and Bomb', '5', 'Bubbling',1,1174.87, '6'
31113, 'Breach and Bomb', '5', 'Plum Prankster',1,2833.51, 'sorry :('
31113, 'Breach and Bomb', '5', 'Disco Beat Down',1,2211.52, '11'
31113, 'Breach and Bomb', '5', 'Wandering Wisps',1,1313.09, '29'
31113, 'Breach and Bomb', '5', 'Stormy Storm',1,2418.85, '5'
31113, 'Breach and Bomb', '5', 'Cloud 9',1,1036.65, '11'
31113, 'Breach and Bomb', '5', 'Haunted Ghosts',1,1658.64, '9'
31113, 'Breach and Bomb', '5', 'Aromatica',1,6219.9, '14'
31113, 'Breach and Bomb', '5', 'Miami Nights',1,2557.07, '8'
31113, 'Breach and Bomb', '5', 'Circling TF Logo',1,1036.65, '5'
31113, 'Breach and Bomb', '5', 'Circling Peace Sign',1,967.54, '4'
31113, 'Breach and Bomb', '5', 'Purple Confetti',1,760.21, '4'
31113, 'Breach and Bomb', '5', 'Distant Dream',1,10850.27, 'sorry :('
31113, 'Breach and Bomb', '5', 'Prismatica',1,5183.25, '10'
31113, 'Breach and Bomb', '5', 'Verdatica',1,6219.9, '15'
31113, 'Breach and Bomb', '5', 'Purple Energy',1,2971.73, '10'
31113, 'Breach and Bomb', '5', 'Chromatica',1,8362.31, '17'
31113, 'Breach and Bomb', '5', 'Blizzardy Storm',1,1727.75, '8'
31113, 'Breach and Bomb', '5',Nuts n' Bolts,1,691.1, '3'
31113, 'Breach and Bomb', '5', 'Orbiting Planets',1,829.32, '3'
31113, 'Breach and Bomb', '5', 'Bee Swarm',1,829.32, '37'
31113, 'Breach and Bomb', '5', 'Searing Plasma',1,1796.86, '4'
31113, 'Breach and Bomb', '5', 'Steaming',1,898.43, '12'
31113, 'Breach and Bomb', '5', 'Kill-a-Watt',1,967.54, '5'
31113, 'Breach and Bomb', '5', 'Shrieking Shades',1,6219.9, '2'
31113, 'Breach and Bomb', '5', 'Frantic Spooker',1,2833.51, 'sorry :('
31113, 'Breach and Bomb', '5', 'Divine Desire',1,12094.25, 'sorry :('
31113, 'Breach and Bomb', '5', 'Pumpkin Moon',1,9675.4, '2'
31113, 'Breach and Bomb', '5', 'Severed Serration',1,6841.89, '2'
31113, 'Breach and Bomb', '5', 'Aces High',1,967.54, '7'
31113, 'Breach and Bomb', '5', 'Infernal Wraith',1,6219.9, 'sorry :('
31113, 'Breach and Bomb', '6',0,1,18, '6284'
31113, 'Breach and Bomb', '11',0,1,44.88, '953'
31114, 'Head of Defense', '5', 'Circling TF Logo',1,829.32, '17'
31114, 'Head of Defense', '5', 'Burning Flames',1,2211.52, '17'
31114, 'Head of Defense', '5', 'Orbiting Fire',1,691.1, '13'
31114, 'Head of Defense', '5', 'Sunbeams',1,2418.85, '16'
31114, 'Head of Defense', '5', 'Disco Beat Down',1,1243.98, '18'
31114, 'Head of Defense', '5',Nuts n' Bolts,1,621.99, '8'
31114, 'Head of Defense', '5', 'Steaming',1,760.21, '6'
31114, 'Head of Defense', '5', 'Pumpkin Party',1,1727.75, '5'
31114, 'Head of Defense', '5', 'Kaleidoscope',1,1520.42, '99'
31114, 'Head of Defense', '5', 'Scorching Flames',1,2487.96, '10'
31114, 'Head of Defense', '5', 'Massed Flies',1,691.1, '10'
31114, 'Head of Defense', '5', 'Gourdian Angel',1,1036.65, '2'
31114, 'Head of Defense', '5', 'Pale Nimbus',1,1382.2, 'sorry :('
31114, 'Head of Defense', '5', 'Circling Peace Sign',1,691.1, '7'
31114, 'Head of Defense', '5', 'Purple Energy',1,2073.3, '7'
31114, 'Head of Defense', '5', 'Verdatica',1,2764.4, '17'
31114, 'Head of Defense', '5', 'Serenus Lumen',1,2418.85, '2'
31114, 'Head of Defense', '5', 'Circling Heart',1,1382.2, '9'
31114, 'Head of Defense', '5', 'Miami Nights',1,898.43, '16'
31114, 'Head of Defense', '5', 'Aces High',1,691.1, '18'
31114, 'Head of Defense', '5', 'Smoldering Spirits',1,967.54, '16'
31114, 'Head of Defense', '5', 'Cloud 9',1,967.54, '14'
31114, 'Head of Defense', '5', 'Haunted Ghosts',1,1520.42, '11'
31114, 'Head of Defense', '5', 'Chromatica',1,3248.17, '14'
31114, 'Head of Defense', '5', 'Pyroland Nightmare',1,1935.08, 'sorry :('
31114, 'Head of Defense', '5', 'Stormy Storm',1,1243.98, '7'
31114, 'Head of Defense', '5', 'Wandering Wisps',1,967.54, '40'
31114, 'Head of Defense', '5', 'Vivid Plasma',1,1382.2, '13'
31114, 'Head of Defense', '5', 'Aromatica',1,1796.86, '19'
31114, 'Head of Defense', '5', 'Terror-Watt',1,1589.53, '9'
31114, 'Head of Defense', '5', 'Dead Presidents',1,691.1, '6'
31114, 'Head of Defense', '5', 'Devilish Diablo',1,4561.26, '2'
31114, 'Head of Defense', '5', 'Prismatica',1,2764.4, '23'
31114, 'Head of Defense', '5', 'Frisky Fireflies',1,829.32, '14'
31114, 'Head of Defense', '5', 'Bubbling',1,760.21, '6'
31114, 'Head of Defense', '5', 'Polar Forecast',1,2073.3, '2'
31114, 'Head of Defense', '5', 'Bee Swarm',1,691.1, '74'
31114, 'Head of Defense', '5', 'Tempered Thorns',1,2764.4, '2'
31114, 'Head of Defense', '5', 'Condescending Embrace',1,2418.85, '2'
31114, 'Head of Defense', '5', 'Smoking',1,829.32, '9'
31114, 'Head of Defense', '5', 'Restless Wraiths',1,1589.53, '2'
31114, 'Head of Defense', '5', 'Mirthful Mistletoe',1,1036.65, '2'
31114, 'Head of Defense', '5', 'Vexed Volcanics',1,2073.3, 'sorry :('
31114, 'Head of Defense', '5', 'Energetic Haunter',1,1727.75, 'sorry :('
31114, 'Head of Defense', '6',0,1,4.88, '14475'
31114, 'Head of Defense', '11',0,1,9.11, '2558'
